,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,X3,X4,X6,X10,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X150,X151,X152,X153,X154,X155,X156,X157,X158,X159,X160,X161,X162,X163,X164,X165,X166,X167,X168,X169,X170,X171,X172,X173,X174,X175,X176,X177,X178,X179,X180,X181,X182,X183,X184,X185,X186,X187,X189,X190,X191,X192,X194,X195,X196,X197,X198,X199,X200,X201,X202,X203,X204,X205,X206,X207,X208,X209,X210,X211,X212,X213,X214,X215,X216,X217,X218,X219,X220,X221,X222,X223,X224,X225,X226,X227,X228,X229,X230,X231,X232,X234,X236,X237,X238,X239,X240,X241,X242,X243,X244,X245,X246,X247,X248,X249,X250,X251,X252,X253,X254,X255,X256,X257,X258,X259,X260,X261,X262,X263,X264,X265,X266,X267,X269,X270,X271,X272,X273,X274,X275,X276,X277,X278,X279,X280,X281,X282,X283,X284,X285,X286,X287,X288,X291,X292,X294,X295,X296,X298,X299,X300,X301,X302,X304,X305,X306,X307,X308,X309,X310,X311,X312,X313,X314,X315,X316,X317,X318,X319,X320,X321,X322,X323,X324,X325,X326,X327,X328,X329,X331,X332,X333,X334,X335,X336,X337,X338,X339,X340,X341,X342,X343,X344,X345,X346,X348,X349,X350,X351,X352,X353,X354,X355,X356,X357,X358,X359,X360,X361,X362,X363,X364,X365,X366,X367,X368,X369,X370,X371,X372,X373,X374,X375,X376,X377,X378,X379,X380,X382,X383,X384,X385
32,1024,0.0005,32,ICEH,131233.0,498913,0.29506025,65.20318,136.56712,0.5006350792065077,1.0,0.2071846282372598,0.5483091787439613,0.5,0.7065491183879093,0.9145299145299146,1.0,0.7708830548926014,0.8918269230769231,0.5583333333333333,0.8071808510638299,0.5,1.0,0.6933333333333334,0.7898550724637681,0.7238095238095238,0.6404761904761904,0.5865051903114187,0.9422604422604424,0.7898009950248757,0.7773809523809524,0.8991345297187221,0.5346062052505967,1.0,0.7517899761336515,0.8760182003309152,0.5894988066825776,0.891386661575665,0.5465936739659367,1.0,1.0,0.5240384615384616,0.2761904761904762,0.5025773195876289,0.7391826923076923,0.9628458164642376,0.5,0.7245145631067962,0.9792176039119804,0.9335452618831366,0.7603920797272489,0.5668648854132725,0.70875,0.5238095238095238,0.931592039800995,0.8890214797136038,0.5109223300970874,0.7493975903614458,0.9468475914956148,1.0,0.8547619047619048,0.8649404761904762,0.5683453237410072,0.6091127098321343,0.5896473292897672,1.0,0.9176904176904176,1.0,0.5493506493506494,0.7894088669950738,0.7236503856041131,0.5731382978723404,0.5,1.0,0.9275572098152745,0.8072139303482587,0.7278177458033573,0.6181384248210023,0.7433414043583535,0.8421052631578947,0.546020646020646,0.5473300970873787,1.0,0.5039893617021277,0.9586466165413534,1.0,1.0,0.7100238663484487,1.0,0.6670644391408115,0.7535714285714286,0.6214285714285714,0.6706443914081146,1.0,0.7309975889089814,0.6638755980861244,0.7012658227848101,0.6901913875598086,0.6744189203866623,0.9352791878172588,0.6988095238095238,0.7620481927710843,0.5077565632458234,0.5880952380952381,0.5654761904761905,0.9479418886198548,0.7611940298507462,1.0,0.886977886977887,0.7231503579952268,0.9743276283618584,0.8183748845798707,0.6401384083044983,0.713233137829912,0.7413793103448276,1.0,1.0,0.8299404761904762,0.7076372315035799,0.7285714285714285,1.0,0.7273809523809524,0.9344059405940596,0.6801801801801801,0.9280397022332506,0.8940609546876577,0.956575682382134,0.5437956204379562,0.9519883485309018,0.6432584269662921,0.9621026894865524,0.7058111380145279,0.9664179104477612,0.5794979079497908,0.6440886699507389,0.5,0.8657635467980296,0.4529358353510896,0.7727272727272727,0.5461346633416458,0.5058823529411764,1.0,0.7044334975369458,0.9621026894865524,0.6905940594059405,0.8953846153846154,0.5013089005235603,0.5,1.0,0.9300478433131494,0.8083756345177665,0.734006734006734,0.7407407407407407,0.6081504702194357,0.6949152542372882,0.8047619047619048,0.9119496855345912,0.8287841191066998,0.5467653024078215,0.5628205128205128,0.8035714285714286,0.8513513513513513,1.0,0.693957833917266,0.8908872901678657,0.8728606356968216,0.8009906911435852,0.6834532374100719,0.6438848920863309,0.5,0.6694915254237288,0.7783132530120482,0.8065326633165829,0.7688172043010753,0.7350746268656716,0.8838159031979257,0.7807486631016043,0.5013020833333334,0.7541766109785203,1.0,0.9084337349397592,1.0,0.8390151515151515,0.9947916666666669,1.0,0.5,0.6869047619047619,1.0,0.7064439140811456,0.8337320574162679,0.7308641975308642,0.9572127139364304,0.7505966587112172,0.7171837708830548,0.8846153846153846,0.8733552631578947,0.5867469879518072,1.0,1.0,0.5084745762711864,0.7523809523809524,0.9240506329113924,0.8877574240527932,1.0,0.5581113801452785,0.5,1.0,0.7107142857142857,0.898936170212766,0.6714628297362111,0.7840095465393795,0.8516953559727495,0.7944862155388471,0.5,0.6662679425837321,0.9572127139364304,0.9191119070579052,0.8961267605633803,0.6384281944967961,0.5,0.7988095238095239,0.8888403990024938,0.8551745635910224,0.763157894736842,0.6337349397590362,0.8606965174129353,0.91131498470948,1.0,0.7601431980906921,0.9869791666666669,0.8035714285714286,0.655727923627685,0.613031914893617,0.630071599045346,0.6276849642004774,0.6037234042553191,1.0,0.9605263157894736,1.0,0.7214285714285714,0.630071599045346,0.9894179894179894,0.984251968503937,1.0,0.8154761904761905,0.583732057416268,0.8595641646489104,0.6475826972010178,1.0,0.6035714285714285,1.0,1.0,0.7948717948717949,1.0,0.9713930348258706,0.8638613861386139,0.9605263157894736,1.0,0.7542372881355932,1.0,0.7559523809523809,0.8373205741626795,0.955334987593052,0.5,0.6959134615384616,0.8596774193548387,0.9246913580246914,1.0,1.0,0.965174129353234,1.0,1.0,0.6142857142857143,0.7905405405405406,0.6642156862745098,0.7119402985074627,0.72375,0.7560975609756098,1.0,0.6561743341404358,0.5167865707434053,0.7342465753424657,1.0,1.0,1.0,1.0,0.8632352941176471,0.6612903225806451,0.8894230769230769,0.919394714407502,0.6714975845410628,0.8930348258706468,1.0,0.6145584725536993,0.8424821002386635,0.888095238095238,0.6039325842696629,0.711217183770883,0.6833333333333333,0.5909090909090909,0.5306372549019608,0.597667638483965,0.7110311750599521,1.0,1.0,0.7529832935560858,0.6320474777448071,0.5,0.7681159420289856,0.8333333333333333,0.8660287081339713,0.5464547677261614,0.5626702997275205,0.9042288557213932,0.5962343096234309,0.8788265306122449,0.6619047619047619,0.6405867970660146,0.5960591133004927,0.730952380952381,0.7088948787061995,0.8253588516746411,0.64568345323741,1.0,0.6012048192771084,0.6384248210023866,0.7807228915662651,0.5,0.6351674641148326,0.8196125907990315,0.915617128463476,0.8571428571428572,0.7765151515151515,0.5601503759398496,0.527027027027027,0.7168367346938775,0.7083333333333334,0.5,0.9243040935672516,0.7874251497005988,1.0,0.9317049444813514,0.6978155339805825,0.8210659898477157,0.5592592592592592,0.9861878453038674,0.8000898472596586,0.730310262529833,0.6336515513126492,0.7547619047619047,0.8075949367088607,0.7626903553299492,1.0,0.6404761904761904,0.8414043583535109,1.0,0.6364734299516908,0.9623493975903614,0.7334494773519163,0.5350877192982456,0.8356890459363957,0.7530120481927711,0.5143884892086331,0.6168046928916494,0.6286057692307692,1.0,0.4738095238095238,0.6452380952380953
33,1024,0.0005,32,SCARF,392224.0,391201,0.43352842,75.27195,48.64418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1024,0.0005,32,SUBTAB,183328.0,391201,0.14770167,69.8881,51.09223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1024,0.0005,64,CONTROL,,1517633,,,45.627804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1024,0.0005,64,GMC,6094912.0,1589441,0.7193372,94.01379,45.39721,0.1428571428571428,1.0,0.0833333333333333,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5262027491408935,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.4734925318089618,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.4209853310171781,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4282210401891253,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7339532364358581,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5
37,1024,0.0005,64,ICEH,135361.0,1605953,0.29681695,50.609653,143.12932,0.3308913308913309,1.0,0.2195843776106933,0.5398550724637681,0.5634517766497462,0.663727959697733,0.9491978609625668,1.0,0.6789976133651552,0.8341346153846154,0.8202380952380952,0.7300531914893618,0.6374663072776281,1.0,0.7573333333333334,0.7729468599033816,0.1380952380952381,0.7988095238095239,0.5294117647058824,0.7444717444717445,0.8532338308457712,0.7988095238095239,0.8559564719358534,0.6324582338902148,1.0,0.6503579952267303,0.8348765432098766,0.5,0.8425925925925926,0.5992700729927007,1.0,1.0,0.5985576923076923,0.0678571428571428,0.6726804123711341,0.8004807692307692,0.9687640575798472,0.625,0.7427184466019418,0.9327628361858192,0.9267080431930568,0.8540519276160503,0.7062289562289562,0.63875,0.7285714285714285,0.9029850746268656,0.7553699284009546,0.5898058252427184,0.7566265060240964,0.9869701979152316,1.0,0.7571428571428571,0.7887500000000001,0.7386091127098321,0.6534772182254196,0.6435506750146742,1.0,0.855036855036855,1.0,0.6735209235209235,0.833743842364532,0.7326478149100257,0.75,0.717391304347826,1.0,0.8431899641577061,0.9639303482587064,0.7062350119904077,0.6813842482100239,0.7990314769975787,0.768170426065163,0.5096570096570097,0.5485436893203883,1.0,0.7327127659574468,0.9586466165413534,1.0,1.0,0.7410501193317423,1.0,0.779236276849642,0.8583333333333334,0.7440476190476191,0.7350835322195703,1.0,0.9682941531042796,0.6997607655502392,0.7367088607594937,0.7284688995215312,0.8856440751602042,0.7081218274111676,0.8928571428571428,0.8946967645864357,0.4946300715990454,0.6857142857142857,0.7452380952380953,0.9176755447941888,0.8196517412935324,1.0,0.8316953316953317,0.7315035799522673,0.902200488997555,0.8281625115420129,0.6141868512110726,0.7414772727272727,0.687192118226601,1.0,0.9909638554216867,0.8360119047619048,0.7494033412887828,0.7452380952380953,1.0,0.8380952380952381,0.9517326732673268,0.9774774774774776,0.9230769230769232,0.8762993238470078,0.8734491315136477,0.6459854014598541,0.923695542046606,0.7345505617977528,0.9046454767726162,0.8026634382566586,0.9029850746268656,0.9790794979079498,0.874384236453202,0.6395348837209303,0.7610837438423645,0.5010593220338984,0.803675702255824,0.7692019950124689,0.913235294117647,1.0,0.8509852216748768,0.9278728606356969,0.8792952824694233,0.916923076923077,0.743455497382199,0.6613691931540342,1.0,0.9489795918367347,0.8058375634517767,0.8471950689692626,0.7360432279787119,0.7850666912533039,0.914043583535109,0.6321428571428571,0.8569182389937107,0.98014888337469,0.8741094180664621,0.7833333333333333,0.8821428571428571,0.9287469287469288,1.0,0.6018808777429467,0.8405275779376499,0.8777506112469438,0.8644105257683707,0.8213429256594724,0.6378896882494005,0.5925480769230769,0.589588377723971,0.7891566265060241,0.8153266331658291,0.978494623655914,0.8445273631840796,0.8680423509075195,0.8649732620320856,0.5,0.8365155131264916,1.0,0.9144578313253012,1.0,0.9962121212121212,0.9934895833333331,1.0,0.9565271549576482,0.7357142857142858,1.0,0.7362768496420048,0.8660287081339713,0.8098765432098766,0.8300733496332519,0.7505966587112172,0.7577565632458234,0.7781065088757396,0.962171052631579,0.8457831325301205,1.0,1.0,0.7304782082324455,0.6773809523809524,0.8658227848101265,0.8717146433041301,1.0,0.6029055690072639,0.742822966507177,1.0,0.7297619047619047,0.7965425531914894,0.7817745803357314,0.7947494033412887,0.7544724114618544,0.7882205513784462,0.5,0.777511961722488,0.9242053789731052,0.9048307847729256,0.9348591549295776,0.6318632994094735,0.7017114914425429,0.7845238095238095,0.8017456359102244,0.7481296758104738,0.6866028708133971,0.7132530120481928,0.9340796019900496,0.8134556574923548,1.0,0.8221957040572792,0.9752604166666669,0.7107142857142857,0.779236276849642,0.7916075650118204,0.7052505966587113,0.6933174224343676,0.8687352245862885,1.0,0.9793233082706768,0.950657894736842,0.6857142857142857,0.8054892601431981,0.9973544973544972,0.9822834645669292,1.0,0.8214285714285714,0.763157894736842,0.6670702179176755,0.6615776081424937,1.0,0.7559523809523809,1.0,1.0,0.8931623931623931,1.0,0.8233830845771144,0.9133663366336632,0.9697368421052632,1.0,0.7215496368038741,1.0,0.1488095238095238,0.8038277511961722,0.9702233250620348,0.49929066404758,0.7704326923076923,0.9532258064516128,0.917283950617284,1.0,1.0,0.8557213930348259,1.0,1.0,0.8142857142857143,0.8310810810810811,0.7610294117647058,0.8850746268656716,0.81125,0.6878048780487804,1.0,0.7663438256658596,0.6606714628297362,0.7589041095890411,1.0,1.0,1.0,1.0,0.875,0.7531017369727047,0.8100961538461539,0.8849104859335039,0.7681159420289856,0.8569651741293532,1.0,0.6503579952267303,0.837708830548926,0.8345238095238094,0.9213483146067416,0.684964200477327,0.6883333333333334,0.974025974025974,0.633578431372549,0.6384839650145773,0.7961630695443644,1.0,1.0,0.7541766109785203,0.8976261127596439,0.5985706580366774,0.6956521739130435,0.9411764705882352,0.8935406698564594,0.6686022819885901,0.6416893732970027,0.9067164179104478,0.7740585774058577,0.8239795918367347,0.8130952380952381,0.6943765281173594,0.94105617571293,0.7154761904761905,0.715633423180593,0.930622009569378,0.6115107913669064,1.0,0.6506024096385542,0.7100238663484487,0.6843373493975904,0.5348837209302325,0.7057416267942583,0.6924939467312349,0.7267002518891688,0.8270676691729324,0.6767676767676768,0.8053336466165413,0.7973108108108108,0.7946428571428572,0.6595238095238095,0.523598820058997,0.8410760233918129,0.9251497005988024,1.0,0.9511601973996392,0.7742718446601942,0.8032994923857868,0.7382716049382716,0.9806629834254144,0.9493860437256664,0.5584725536992841,0.6348448687350835,0.6678571428571428,0.7962025316455696,0.8312182741116751,1.0,0.7404761904761905,0.8668280871670702,1.0,0.6582125603864735,0.9427710843373494,0.7177700348432056,0.5238095238095238,0.8621908127208481,0.8771084337349397,0.6139088729016786,0.7234299516908212,0.84375,1.0,0.6107142857142858,0.7964285714285715
38,1024,0.0005,64,SCARF,1521728.0,1517633,0.40803748,67.60522,148.88016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1024,0.0005,64,SUBTAB,686144.0,1517633,0.1450208,59.343082,45.6947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1024,0.0007,32,CONTROL,,391201,,,47.487576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1024,0.0007,32,GMC,6090784.0,482401,0.7575784,98.59089,47.3884,0.1428571428571428,1.0,0.0833333333333333,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5046657217103709,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5451855445064273,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5865155478058703,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5
