,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
0,4096,0.0001,32,CLIP,11201.0,21538,0.26697478,0.8006019872137695,0.768483031227264,0.0362761467695236,0.0483219549059867,0.0121196238324046,0.0253491979092359,0.0090463571250438,0.0733986720442771,0.0088325291872024,0.0040358211845159,0.0032677298877388,0.0672194436192512
1,4096,0.0001,32,CONTROL,,21538,,,0.7556343530671359,,,,,,,,,,
2,4096,0.0001,32,GMC,504512.0,183202,0.52092314,0.7083729380176156,0.7772502830985123,0.021444896236062,0.0512868389487266,0.0066848006099462,0.0191438496112823,0.0055501540191471,0.0620615482330322,0.0042431149631738,0.0039199730381369,0.0093197105452418,0.0433388948440551
3,4096,0.0001,32,ICEH,204833.0,215170,0.35595465,0.6616888819981344,0.7958114134747779,0.0542203448712825,0.0627665072679519,0.011020965874195,0.0718466490507125,0.0276624877005815,0.2140715569257736,0.0005675682914443,0.0038411740679293,0.0008341897046193,0.2259425222873687
4,4096,0.0001,32,MCN,15296.0,21538,0.33866814,0.7199917246651097,0.7709695230699614,0.0549720562994479,0.0291647296398877,0.0142709854990243,0.0417835116386413,0.0144122038036584,0.1424569338560103,0.0057245190255343,0.0075449738651513,0.0057230130769312,0.1636895686388015
5,4096,0.0001,32,SCARF,360640.0,353410,0.27292308,0.6342497182796054,0.8178720244452256,,,,,,,,,,
6,4096,0.0001,32,SUBTAB,182112.0,182178,0.26522312,0.5951578295855984,0.734741124883632,,,,,,,,,,
7,4096,0.0001,64,CLIP,42881.0,84034,0.21777196,0.8111864442226264,0.7785538341279341,0.0326858162879943,0.0261720940470695,0.0050492258742451,0.021866189315915,0.019842529669404,0.0865386724472046,0.0034581152722239,0.0099298395216464,0.0260217413306236,0.0801688730716704
8,4096,0.0001,64,CONTROL,,84034,,,0.7811295422677135,,,,,,,,,,
9,4096,0.0001,64,GMC,511744.0,221250,0.5188514,0.704707092704091,0.8002523502899572,0.0246457923203706,0.0595303401350974,0.0060125789605081,0.0196952503174543,0.0059797894209623,0.0688970759510994,0.0044549326412379,0.0040047704242169,0.0075922938995063,0.0485026463866233
10,4096,0.0001,64,ICEH,208961.0,250114,0.32294738,0.6854889515858493,0.8167247601824815,0.067063957452774,0.0387594178318977,0.012644562870264,0.0942865535616874,0.039428636431694,0.1918495893478393,0.0022958717308938,0.0037386727053671,0.0010957639897242,0.2430371046066284
11,4096,0.0001,64,MCN,51072.0,84034,0.3274218,0.7292285719986158,0.7890028879614415,0.0579919293522834,0.0349887609481811,0.0159221701323985,0.0501614920794963,0.0177304353564977,0.1469479203224181,0.0055140415206551,0.0062969825230538,0.0069175097160041,0.1151256114244461
12,4096,0.0001,64,SCARF,372992.0,360706,0.21016617,0.6473389913611162,0.8256398307484107,,,,,,,,,,
13,4096,0.0001,64,SUBTAB,200640.0,200770,0.1915471,0.5960418098270495,0.6867443955929562,,,,,,,,,,
